No EMPRE|VALOR SUB|TRAB F|TRAB M|CIUDAD|CIIU|DESCRIPCION|
1.0|217500.0|0.0|4.0|MONTERREY|4921|TRANSPORTE DE PASAJEROS|
1.0|0.0|0.0|1.0|SOGAMOSO|3811|RECOLECCION DE DESECHOS NO PELIGROSOS|
1.0|36250.0|1.0|3.0|SOATA|6120|ACTIVIDADES DE TELECOMUNICACIONES INALAMBRICAS|
1.0|108750.0|1.0|0.0|YUMBO|2229|FABRICACION DE ARTICULOS DE PLASTICO NCP|
1.0|0.0|0.0|0.0|GARAGOA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
1.0|0.0|2.0|6.0|CHITARAQUE|2395|FABRICACION DE ARTICULOS DE HORMIGON- CEMENTO Y YESO|
1.0|36250.0|4.0|2.0|SUSACON|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|326250.0|21.0|0.0|MONGUA|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
1.0|0.0|1.0|1.0|ZIPAQUIRA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|36250.0|2.0|3.0|SAMACA|4541|COMERCIO DE MOTOCICLETAS Y DE SUS PARTES- PIEZAS Y ACCESORIOS|
1.0|145000.0|6.0|5.0|CERINZA|4620|COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS- ANIMALES VIVOS|
1.0|870000.0|1.0|24.0|PESCA|4921|TRANSPORTE DE PASAJEROS|
1.0|688750.0|4.0|23.0|SANTA MARIA|4921|TRANSPORTE DE PASAJEROS|
1.0|36250.0|0.0|1.0|SANTAFE DE BOGOTA|2396|CORTE- TALLADO Y ACABADO DE LA PIEDRA|
1.0|41700.0|0.0|1.0|PAUNA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
1.0|616250.0|15.0|0.0|CUBARA|8790|OTRAS ACTIVIDADES DE ATENCION EN INSTITUCIONES CON ALOJAMIENTO|
1.0|108750.0|2.0|3.0|PAIPA|9603|POMPAS FUNEBRES Y ACTIVIDADES RELACIONADAS|
1.0|0.0|1.0|1.0|RONDON|6910|ACTIVIDADES JURIDICAS|
1.0|0.0|0.0|3.0|BOYACA|4390|OTRAS ACTIVIDADES ESPECIALIZADAS PARA LA CONSTRUCCION DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
1.0|0.0|0.0|0.0|SAN LUIS DE GACENO|8622|ACTIVIDADES DE LA PRACTICA ODONTOLOGICA|
1.0|1196250.0|2.0|37.0|DUITAMA|2630|FABRICACION DE EQUIPOS DE COMUNICACION|
1.0|108750.0|0.0|3.0|MIRAFLORES|6120|ACTIVIDADES DE TELECOMUNICACIONES INALAMBRICAS|
1.0|0.0|0.0|1.0|DUITAMA|8552|ENSEÑNZA DEPORTIVA Y RECREATIVA|
1.0|0.0|0.0|1.0|EL COCUY|7490|OTRAS ACTIVIDADES PROFESIONALES- CIENTIFICAS Y TECNICAS NCP|
1.0|0.0|0.0|0.0|SAN LUIS DE GACENO|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|0.0|2.0|1.0|SUTATENZA|8551|FORMACION ACADEMICA NO FORMAL|
1.0|0.0|0.0|1.0|VILLA DE LEYVA|6120|ACTIVIDADES DE TELECOMUNICACIONES INALAMBRICAS|
1.0|0.0|1.0|0.0|GUATEQUE|4741|COMERCIO AL POR MENOR DE COMPUTADORES- EQUIPOS PERIFERICOS- PROGRAMAS DE INFORMATICA Y EQUIPOS DE TELECOMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|108750.0|1.0|3.0|SAMACA|8730|ACTIVIDADES DE ATENCION EN INSTITUCIONES PARA EL CUIDADO DE PERSONAS MAYORES Y/O DISCAPACITADAS|
1.0|0.0|0.0|14.0|FUNZA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|0.0|1.0|0.0|SUSACON|0020|PENSIONADOS|
1.0|72500.0|1.0|0.0|PALMIRA|7830|OTRAS ACTIVIDADES DE SUMINISTRO DE RECURSO HUMANO|
2.0|181250.0|1.0|5.0|EL ESPINO|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|181250.0|0.0|1.0|SAN LUIS DE GACENO|8299|OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS NCP|
1.0|0.0|0.0|0.0|CAMPOHERMOSO|4220|CONSTRUCCION DE PROYECTOS DE SERVICIO PUBLICO|
1.0|108750.0|2.0|9.0|MOSQUERA|3312|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE MAQUINARIA Y EQUIPO|
1.0|290000.0|7.0|3.0|TINJACA|4631|COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS|
1.0|36250.0|1.0|0.0|GUARNE|2229|FABRICACION DE ARTICULOS DE PLASTICO NCP|
1.0|36250.0|2.0|0.0|BOYACA|8415|ACTIVIDADES DE LOS OTROS ORGANOS DE CONTROL|
1.0|333600.0|1.0|5.0|DUITAMA|0122|CULTIVO DE PLATANO Y BANANO|
1.0|36250.0|0.0|1.0|PACHAVITA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|1123750.0|15.0|17.0|SANTAFE DE BOGOTA|5310|ACTIVIDADES POSTALES NACIONALES|
2.0|725000.0|1.0|14.0|PAIPA|6020|ACTIVIDADES DE PROGRAMACION Y TRANSMISION DE TELEVISION|
4.0|108750.0|0.0|12.0|SOGAMOSO|1610|ASERRADO- ACEPILLADO E IMPREGNACION DE LA MADERA|
20.0|2175000.0|13.0|93.0|TUNJA|4220|CONSTRUCCION DE PROYECTOS DE SERVICIO PUBLICO|
2.0|291900.0|18.0|12.0|VILLA DE LEYVA|0130|PROPAGACION DE PLANTAS (ACTIVIDADES DE LOS VIVEROS- EXCEPTO VIVEROS FORESTALES)|
14.0|111468750.0|3042.0|1486.0|TUNJA|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
1.0|83400.0|1.0|3.0|SUTATENZA|0145|CRIA DE AVES DE CORRAL|
6.0|3226250.0|46.0|40.0|CHIQUINQUIRA|9411|ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES|
1.0|0.0|0.0|0.0|SABOYA|4210|CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL|
1.0|72500.0|5.0|2.0|PUERTO BOYACA|5012|TRANSPORTE DE CARGA MARITIMO Y DE CABOTAJE|
6.0|870000.0|17.0|13.0|TUNJA|6492|ACTIVIDADES FINANCIERAS DE FONDOS DE EMPLEADOS Y OTRAS FORMAS ASOCIATIVAS DEL SECTOR SOLIDARIO|
6.0|1196250.0|15.0|36.0|CHIQUINQUIRA|4631|COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS|
4.0|398750.0|5.0|20.0|DUITAMA|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
1.0|72500.0|1.0|4.0|RAMIRIQUI|4632|COMERCIO AL POR MAYOR DE BEBIDAS Y TABACO|
2.0|0.0|3.0|1.0|TUNJA|2012|FABRICACION DE ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS|
1.0|0.0|0.0|1.0|LA VIRGINIA|3312|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE MAQUINARIA Y EQUIPO|
33.0|5212500.0|34.0|122.0|SANTAFE DE BOGOTA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
17.0|5111250.0|25.0|147.0|PAIPA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|108750.0|1.0|1.0|SOMONDOCO|0082|PERSONAS NATURALES SUBSIDIADAS POR TERCEROS|
5.0|145000.0|5.0|15.0|TUNJA|9529|MANTENIMIENTO Y REPARACION DE OTROS EFECTOS PERSONALES Y ENSERES DOMESTICOS|
9.0|1812500.0|31.0|49.0|SOGAMOSO|4721|COMERCIO AL POR MENOR DE PRODUCTOS AGRICOLAS PARA EL CONSUMO EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|398750.0|11.0|8.0|BUENAVISTA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|543750.0|12.0|15.0|CUCAITA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|942500.0|12.0|17.0|OICATA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|362500.0|12.0|10.0|TOCA|8412|ACTIVIDADES EJECUTIVAS DE LA ADMINISTRACION PUBLICA|
16.0|2175000.0|14.0|66.0|DUITAMA|2511|FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL|
1.0|72500.0|2.0|1.0|UMBITA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
6.0|543750.0|17.0|6.0|DUITAMA|6619|OTRAS ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS NCP|
6.0|2537500.0|23.0|48.0|DUITAMA|4511|COMERCIO DE VEHICULOS AUTOMOTORES NUEVOS|
1.0|36250.0|0.0|1.0|MEDELLIN|3511|GENERACION DE ENERGIA ELECTRICA|
2.0|326250.0|12.0|3.0|TIBASOSA|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
1.0|72500.0|3.0|1.0|VIRACACHA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
2.0|217500.0|0.0|10.0|RAMIRIQUI|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
3.0|471250.0|4.0|13.0|SOGAMOSO|1811|ACTIVIDADES DE IMPRESION|
4.0|290000.0|5.0|6.0|TUNJA|5630|EXPENDIO DE BEBIDAS ALCOHOLICAS PARA EL CONSUMO DENTRO DEL ESTABLECIMIENTO|
1.0|72500.0|1.0|2.0|SORA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
13.0|8700000.0|79.0|165.0|TUNJA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|72500.0|4.0|9.0|GUATEQUE|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|0.0|0.0|1.0|SAN JOSE DE PARE|1090|ELABORACION DE ALIMENTOS PREPARADOS PARA ANIMALES|
4.0|217500.0|4.0|12.0|SANTAFE DE BOGOTA|7120|ENSAYOS Y ANALISIS TECNICOS|
1.0|0.0|0.0|0.0|MEDELLIN|7010|ACTIVIDADES DE ADMINISTRACION EMPRESARIAL|
1.0|72500.0|0.0|1.0|TAME|4632|COMERCIO AL POR MAYOR DE BEBIDAS Y TABACO|
12.0|5328750.0|26.0|177.0|SOGAMOSO|2511|FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL|
2.0|217500.0|0.0|2.0|SANTAFE DE BOGOTA|7500|ACTIVIDADES VETERINARIAS|
1.0|36250.0|1.0|2.0|CERINZA|1702|FABRICACION DE PAPEL Y CARTON ONDULADO (CORRUGADO)- FABRICACION DE ENVASES- EMPAQUES Y DE EMBALAJES DE PAPEL Y CARTON|
4.0|36250.0|2.0|3.0|SANTAFE DE BOGOTA|0081|PERSONAS NATURALES SIN ACTIVIDAD ECONOMICA|
9.0|4168750.0|27.0|146.0|SOGAMOSO|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
7.0|1051250.0|15.0|18.0|TUNJA|1089|ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS NCP|
1.0|0.0|0.0|0.0|UMBITA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|0.0|0.0|0.0|GAMEZA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|0.0|2.0|3.0|GUATEQUE|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
4.0|4277500.0|106.0|41.0|TUNJA|6424|ACTIVIDADES DE LAS COOPERATIVAS FINANCIERAS|
10.0|761250.0|10.0|31.0|SOGAMOSO|7112|ACTIVIDADES DE INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
3.0|688750.0|9.0|11.0|SANTAFE DE BOGOTA|6619|OTRAS ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS NCP|
18.0|3915000.0|75.0|72.0|SANTAFE DE BOGOTA|4620|COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS- ANIMALES VIVOS|
1.0|471250.0|5.0|5.0|SOGAMOSO|5914|ACTIVIDADES DE EXHIBICION DE PELICULAS CINEMATOGRAFICAS Y VIDEOS|
1.0|1740000.0|37.0|14.0|SANTAFE DE BOGOTA|6493|ACTIVIDADES DE COMPRA DE CARTERA O FACTORING|
2.0|1305000.0|26.0|32.0|TIBASOSA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
3.0|688750.0|14.0|18.0|VIRACACHA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|145000.0|0.0|11.0|HONDA|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|543750.0|3.0|18.0|NOBSA|3700|EVACUACION Y TRATAMIENTO DE AGUAS RESIDUALES|
2.0|72500.0|2.0|6.0|SORACA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|36250.0|20.0|13.0|CHIQUINQUIRA|8121|LIMPIEZA GENERAL INTERIOR DE EDIFICIOS|
1.0|108750.0|4.0|4.0|LA CAPILLA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
3.0|72500.0|2.0|6.0|VENTAQUEMADA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|108750.0|4.0|0.0|CHISCAS|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
3.0|471250.0|4.0|13.0|SOTAQUIRA|4923|TRANSPORTE DE CARGA POR CARRETERA|
1.0|0.0|0.0|0.0|CORRALES|0240|SERVICIOS DE APOYO A LA SILVICULTURA|
1.0|942500.0|11.0|24.0|CUBARA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
2.0|471250.0|12.0|15.0|SAN MIGUEL DE SEMA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|36250.0|1.0|1.0|CHIQUINQUIRA|9609|OTRAS ACTIVIDADES DE SERVICIOS PERSONALES NCP|
1.0|36250.0|1.0|1.0|PUERTO BOYACA|2790|FABRICACION DE OTROS TIPOS DE EQUIPO ELECTRICO NCP|
6.0|652500.0|15.0|8.0|SANTAFE DE BOGOTA|5511|ALOJAMIENTO EN HOTELES|
2.0|72500.0|3.0|0.0|EL COCUY|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
3.0|208500.0|1.0|5.0|SAMACA|0129|OTROS CULTIVOS PERMANENTES NCP|
2.0|2610000.0|17.0|60.0|MEDELLIN|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
3.0|72500.0|1.0|1.0|DUITAMA|0520|EXTRACCION DE CARBON LIGNITO|
3.0|36250.0|0.0|3.0|YOPAL|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|36250.0|1.0|1.0|SANTAFE DE BOGOTA|5112|TRANSPORTE AEREO INTERNACIONAL DE PASAJEROS|
1.0|72500.0|1.0|0.0|CHIQUINQUIRA|5613|EXPENDIO DE COMIDAS PREPARADAS EN CAFETERIAS|
1.0|0.0|0.0|3.0|MONIQUIRA|0149|CRIA DE OTROS ANIMALES NCP|
1.0|108750.0|1.0|1.0|BOYACA|8299|OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS NCP|
10.0|978750.0|9.0|30.0|CHIQUINQUIRA|4530|COMERCIO DE PARTES- PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHICULOS AUTOMOTORES|
6.0|3552500.0|62.0|63.0|DUITAMA|4649|COMERCIO AL POR MAYOR DE OTROS UTENSILIOS DOMESTICOS NCP|
1.0|435000.0|4.0|7.0|SOGAMOSO|1521|FABRICACION DE CALZADO DE CUERO Y PIEL- CON CUALQUIER TIPO DE SUELA|
1.0|0.0|0.0|0.0|MUZO|4390|OTRAS ACTIVIDADES ESPECIALIZADAS PARA LA CONSTRUCCION DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
1.0|72500.0|0.0|2.0|BUCARAMANGA|5320|ACTIVIDADES DE MENSAJERIA|
1.0|0.0|0.0|1.0|OTANCHE|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|36250.0|0.0|1.0|SANTAFE DE BOGOTA|3830|RECUPERACION DE MATERIALES|
2.0|0.0|2.0|5.0|PUERTO BOYACA|5619|OTROS TIPOS DE EXPENDIO DE COMIDAS PREPARADAS NCP|
2.0|72500.0|2.0|1.0|VILLA DE LEYVA|5613|EXPENDIO DE COMIDAS PREPARADAS EN CAFETERIAS|
3.0|36250.0|7.0|9.0|MONIQUIRA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|398750.0|1.0|8.0|PUERTO BOYACA|1020|PROCESAMIENTO Y CONSERVACION DE FRUTAS- LEGUMBRES- HORTALIZAS Y TUBERCULOS|
1.0|72500.0|0.0|2.0|CHIQUINQUIRA|8130|ACTIVIDADES DE PAISAJISMO Y SERVICIOS DE MANTENIMIENTO CONEXOS|
1.0|72500.0|0.0|0.0|SABANETA|4659|COMERCIO AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO NCP|
1.0|36250.0|0.0|5.0|MONGUI|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
1.0|125100.0|3.0|5.0|NOBSA|0129|OTROS CULTIVOS PERMANENTES NCP|
1.0|108750.0|2.0|1.0|BARRANCABERMEJA|6202|ACTIVIDADES DE CONSULTORIA INFORMATICA Y ACTIVIDADES DE ADMINISTRACION DE INSTALACIONES INFORMATICAS|
1.0|145000.0|3.0|7.0|SANTA MARIA|8211|ACTIVIDADES COMBINADAS DE SERVICIOS ADMINISTRATIVOS DE OFICINA|
2.0|1812500.0|7.0|50.0|NOBSA|3110|FABRICACION DE MUEBLES|
1.0|217500.0|0.0|14.0|SORACA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|181250.0|1.0|3.0|VENTAQUEMADA|4732|COMERCIO AL POR MENOR DE LUBRICANTES (ACEITES- GRASAS)- ADITIVOS Y PRODUCTOS DE LIMPIEZA PARA VEHICULOS AUTOMOTORES|
1.0|36250.0|1.0|4.0|CALI|4722|COMERCIO AL POR MENOR DE LECHE- PRODUCTOS LACTEOS Y HUEVOS- EN ESTABLECIMIENTOS ESPECIALIZADOS|
4.0|398750.0|13.0|6.0|MONIQUIRA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
2.0|290000.0|2.0|4.0|SANTA ROSA DE VITERBO|4620|COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS- ANIMALES VIVOS|
1.0|125100.0|4.0|4.0|SANTAFE DE BOGOTA|0230|RECOLECCION DE PRODUCTOS FORESTALES DIFERENTES A LA MADERA|
1.0|253750.0|23.0|21.0|VILLA DE LEYVA|7210|INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA|
6.0|1051250.0|14.0|65.0|CHIQUINQUIRA|4722|COMERCIO AL POR MENOR DE LECHE- PRODUCTOS LACTEOS Y HUEVOS- EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|108750.0|3.0|0.0|MEDELLIN|1410|CONFECCION DE PRENDAS DE VESTIR- EXCEPTO PRENDAS DE PIEL|
1.0|0.0|0.0|3.0|DUITAMA|2030|FABRICACION DE FIBRAS SINTETICAS Y ARTIFICIALES|
1.0|0.0|0.0|1.0|GUATEQUE|0129|OTROS CULTIVOS PERMANENTES NCP|
1.0|3878750.0|4.0|90.0|MONGUA|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
1.0|326250.0|5.0|0.0|VILLA DE LEYVA|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
1.0|36250.0|2.0|0.0|CHINAVITA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|217500.0|2.0|1.0|NOBSA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|145000.0|2.0|0.0|LA VICTORIA|6910|ACTIVIDADES JURIDICAS|
6.0|333600.0|2.0|14.0|PUERTO BOYACA|0162|ACTIVIDADES DE APOYO A LA GANADERIA|
1.0|0.0|0.0|1.0|FIRAVITOBA|7010|ACTIVIDADES DE ADMINISTRACION EMPRESARIAL|
2.0|326250.0|4.0|9.0|DUITAMA|8414|ACTIVIDADES REGULADORAS Y FACILITADORAS DE LA ACTIVIDAD ECONOMICA|
1.0|36250.0|0.0|1.0|FIRAVITOBA|3312|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE MAQUINARIA Y EQUIPO|
1.0|217500.0|1.0|3.0|SIACHOQUE|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
9.0|1160000.0|29.0|21.0|SOGAMOSO|5613|EXPENDIO DE COMIDAS PREPARADAS EN CAFETERIAS|
3.0|125100.0|0.0|4.0|TUNJA|0220|EXTRACCION DE MADERA|
1.0|0.0|0.0|12.0|CHAPARRAL|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|36250.0|0.0|1.0|PAZ DE ARIPORO|4645|COMERCIO AL POR MAYOR DE PRODUCTOS FARMACEUTICOS- MEDICINALES- COSMETICOS Y DE TOCADOR|
1.0|36250.0|1.0|4.0|GARAGOA|6110|ACTIVIDADES DE TELECOMUNICACIONES ALAMBRICAS|
2.0|253750.0|4.0|0.0|MANIZALES|7820|ACTIVIDADES DE AGENCIAS DE EMPLEO TEMPORAL|
4.0|0.0|5.0|0.0|SOGAMOSO|9602|PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA|
1.0|145000.0|1.0|0.0|SOGAMOSO|7911|ACTIVIDADES DE LAS AGENCIAS DE VIAJE|
1.0|217500.0|0.0|4.0|TUTA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
1.0|36250.0|1.0|0.0|FLORIDABLANCA|1522|FABRICACION DE OTROS TIPOS DE CALZADO- EXCEPTO CALZADO DE CUERO Y PIEL|
2.0|326250.0|1.0|1.0|PUERTO BOYACA|7112|ACTIVIDADES DE INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|0.0|0.0|1.0|SOGAMOSO|0126|CULTIVO DE PALMA PARA ACEITE (PALMA AFRICANA) Y OTROS FRUTOS OLEAGINOSOS|
2.0|253750.0|1.0|13.0|SANTAFE DE BOGOTA|4329|OTRAS INSTALACIONES ESPECIALIZADAS|
1.0|0.0|0.0|1.0|JENESANO|0129|OTROS CULTIVOS PERMANENTES NCP|
1.0|36250.0|3.0|15.0|PUERTO BOYACA|0312|PESCA DE AGUA DULCE|
1.0|72500.0|2.0|1.0|SAMACA|4741|COMERCIO AL POR MENOR DE COMPUTADORES- EQUIPOS PERIFERICOS- PROGRAMAS DE INFORMATICA Y EQUIPOS DE TELECOMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|507500.0|2.0|14.0|MONIQUIRA|0812|EXTRACCION DE ARCILLAS DE USO INDUSTRIAL- CALIZA- CAOLIN Y BENTONITAS|
1.0|0.0|1.0|0.0|SUTATENZA|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
3.0|1957500.0|41.0|26.0|SANTAFE DE BOGOTA|6010|ACTIVIDADES DE PROGRAMACION Y TRANSMISION EN EL SERVICIO DE RADIODIFUSION SONORA|
1.0|72500.0|2.0|2.0|LA UVITA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|253750.0|3.0|3.0|TENZA|3700|EVACUACION Y TRATAMIENTO DE AGUAS RESIDUALES|
1.0|83400.0|2.0|2.0|SIMIJACA|0150|EXPLOTACION MIXTA (AGRICOLA Y PECUARIA)|
2.0|398750.0|1.0|17.0|SOGAMOSO|0891|EXTRACCION DE MINERALES PARA LA FABRICACION DE ABONOS Y PRODUCTOS QUIMICOS|
1.0|0.0|0.0|1.0|SANTA ROSA DE VITERBO|1040|ELABORACION DE PRODUCTOS LACTEOS|
1.0|0.0|1.0|2.0|BARRANQUILLA|4771|COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|253750.0|0.0|7.0|TOCA|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
6.0|435000.0|8.0|10.0|PUERTO BOYACA|6910|ACTIVIDADES JURIDICAS|
2.0|72500.0|2.0|6.0|GUATEQUE|4723|COMERCIO AL POR MENOR DE CARNES (INCLUYE AVES DE CORRAL)- PRODUCTOS CARNICOS- PESCADOS Y PRODUCTOS DE MAR- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|217500.0|1.0|6.0|SOGAMOSO|0620|EXTRACCION DE GAS NATURAL|
2.0|8923800.0|76.0|57.0|TOCA|0150|EXPLOTACION MIXTA (AGRICOLA Y PECUARIA)|
1.0|0.0|1.0|1.0|PAIPA|2212|REENCAUCHE DE LLANTAS USADAS|
2.0|507500.0|0.0|9.0|AQUITANIA|4923|TRANSPORTE DE CARGA POR CARRETERA|
